row__PRDLST_REPORT_NO,row__LCNS_NO,row__PRDLST_NM,row__BSSH_NM,row__PRDLST_DCNM,row__RAWMTRL_NM,
200906278909,20090627890,100%유기농성암영귤과즙(냉동),영농조합법인한라산성암영귤농원,액상차,영귤열매,
20030347111235,20030347111,100%유기농양배추즙,삼성바이오헬스케어(주),액상차,양배추추출액,
20170526040304,20170526040,100%유기농천지영귤과즙,천지운 주식회사 농업회사법인,액상차,영귤열매,
20170526040318,20170526040,100%유기농천지유자과즙,천지운 주식회사 농업회사법인,액상차,유자열매,
200504615161,20050461516,100%유기배즙,농업회사법인주원유기농주식회사,과.채주스,배,
200504615165,20050461516,100%유기사과주스,농업회사법인주원유기농주식회사,과.채주스,사과,
200504615167,20050461516,100%유기새싹보리농축액,농업회사법인주원유기농주식회사,과.채가공품,유기새싹보리,
2011044529220,20110445292,100%자몽주스,(주)흥국에프엔비,과.채주스,자몽착즙액,
201104000577,20110400057,"100%자연발효 블루베리식초 드링크 ""식초사랑""",농업회사법인 채향원 주식회사,음료베이스,백설탕. 블루베리발효식초. 천일염. 정제수,
201104000572,20110400057,100%자연발효블루베리유럽식식초,농업회사법인 채향원 주식회사,발효식초,정제수. 과실주,
202005740908,20200574090,100%자연산 모짜렐라 고구마피자,주식회사라망,빵류,자연치즈. 사양벌꿀. 피자소스. 고구마다이스. 빵류,
2020057409010,20200574090,100%자연산 모짜렐라 페파로니 피자,주식회사라망,빵류,피자소스. 햄. 빵류. 자연치즈. 발효소시지. 곡류가공품. 양파,
20190387777108,20190387777,100%저분자피쉬콜라겐,와이즈웨이,기타가공품,기타가공품,
200904902955,20090490295,100%전남 신안 천일염,대한염업(주),천일염,천일염,
199601995797,19960199579,100%전남신안천일염,(주)제일염업,천일염,천일염,
2017062865973,20170628659,100%제주감귤,오라향농업회사법인주식회사,과.채주스,감귤,
2017062865950,20170628659,100%제주감귤착즙,오라향농업회사법인주식회사,과.채주스,감귤,
2017062865921,20170628659,100%제주감귤착즙,오라향농업회사법인주식회사,과.채음료,감귤,
2017062865967,20170628659,100%제주감귤착즙,오라향농업회사법인주식회사,과.채주스,감귤,
2017062865964,20170628659,100%제주감귤착즙,오라향농업회사법인주식회사,과.채주스,감귤,
2017062865961,20170628659,100%제주당근감귤착즙주스,오라향농업회사법인주식회사,과.채주스,당근. 감귤,
2017062865959,20170628659,100%제주당근착즙,오라향농업회사법인주식회사,과.채주스,당근,
2017062865935,20170628659,100%제주레드비트착즙액,오라향농업회사법인주식회사,과.채가공품,레드비트뿌리,
2017062865974,20170628659,100%제주봉귤,오라향농업회사법인주식회사,과.채주스,한라봉. 감귤,
2017062865965,20170628659,100%제주비트감귤착즙주스,오라향농업회사법인주식회사,과.채주스,비트루트뿌리. 감귤,
2017062865919,20170628659,100%제주비트레몬착즙,오라향농업회사법인주식회사,과.채주스,비트루트뿌리. 레몬,
2017062865934,20170628659,100%제주비트레몬착즙,오라향농업회사법인주식회사,과.채주스,레몬. 비트루트뿌리,
2017062865948,20170628659,100%제주비트레몬착즙주스,오라향농업회사법인주식회사,과.채주스,비트루트뿌리. 레몬,
2017062865952,20170628659,100%제주천혜향감귤착즙주스,오라향농업회사법인주식회사,과.채주스,천혜향. 감귤,
2017062865931,20170628659,100%제주한라봉감귤착즙,오라향농업회사법인주식회사,과.채주스,감귤. 한라봉,
2017062865969,20170628659,100%제주한라봉감귤착즙,오라향농업회사법인주식회사,과.채주스,감귤. 한라봉,
2017062865949,20170628659,100%제주한라봉감귤착즙주스,오라향농업회사법인주식회사,과.채주스,한라봉. 감귤,
2011044529267,20110445292,100%쥬이스트감귤주스,(주)흥국에프엔비,과.채주스,감귤착즙액,
2011044529261,20110445292,100%쥬이스트레몬주스,(주)흥국에프엔비,과.채주스,레몬착즙액,
2011044529268,20110445292,100%쥬이스트오렌지주스,(주)흥국에프엔비,과.채주스,오렌지착즙액,
2011044529269,20110445292,100%쥬이스트자몽주스,(주)흥국에프엔비,과.채주스,자몽착즙액,
20110445292660,20110445292,100%쥬이스트파인애플주스,(주)흥국에프엔비,과.채주스,파인애플과즙,
20090555025129,20090555025,100%착즙 유기농 양배추 브로콜리즙,(주)보성식품,과.채주스,양배추. 브로콜리,
1996052507834,19960525078,100%천일염꽃소금,청수식품(주),천일염,천일염,
201005310334,20100531033,100%천일염꽃소금,농업회사법인 신안천일염주식회사,천일염,천일염,
20030368440246,20030368440,100%초유단백질분말스틱,(주)힐링,기타가공품,초유단백분말,
20030445042850,20030445042,100%타트체리착즙주스,(주)웰팜,과.채주스,체리주스,
2014037824432,20140378244,100%통깨냉압착참기름,에버그린 에버블루 협동조합,참기름,참깨,
2014037824433,20140378244,100%통들깨냉압착생들기름,에버그린 에버블루 협동조합,들기름,들깨,
19960355183183,19960355183,100%통들깨로 짠 들기름,(주)옥천식품,들기름,들깨,
202204948566,20220494856,100%통밀식빵(냉동),아티장베이커스컴퍼니,빵류,효모. 버터. 정제소금. 설탕. 통밀가루. 벌꿀. 우유. 정제수,
2004045900528,20040459005,100%통밀우리밀무설탕통밀식빵,살렘마을 협동조합,빵류,효모. 효모. 기타소금. 통밀. 밀글루텐. 올리브유,
2004045900538,20040459005,100%통밀우리밀통밀식빵,살렘마을 협동조합,빵류,통밀. 밀단백질. 설탕. 기타소금. 효모. 효모. 올리브유,
2004045900544,20040459005,100%통밀우리밀피칸건포도통밀식빵,살렘마을 협동조합,빵류,설탕. 피칸분태. 건포도. 올리브유. 효모. 효모. 기타소금. 밀글루텐. 통밀,
2004045900542,20040459005,100%통밀우리밀호두살구식빵,살렘마을 협동조합,빵류,통밀. 활성글루텐. 기타소금. 효모. 효모. 올리브유. 건살구. 호두분태. 설탕,
2004045900543,20040459005,100%통밀우리밀호두크랜베리식빵,살렘마을 협동조합,빵류,통밀. 활성글루텐. 설탕. 기타소금. 효모. 효모. 올리브유. 건조덩굴월귤. 호두,
1999040200748,19990402007,100%통사과,인제건강약초,액상차,사과,
19980308080157,19980308080,100%포도주스,한미사이언스(주),과.채주스,포도농축액. 백설탕. 구연산. 천연포도향. 정제수,
20040509084120,20040509084,100%함초환,미가식품영농조합,기타가공품,퉁퉁마디분말,
2023048680942,20230486809,100%홍국쌀치아바타,빠삐용빵 팩토리,빵류,홍국쌀. 건조효모. 천일염. 맥아엑기스. 올리브유. 사탕수수가루. 자연발효반죽. 쌀가루. 정제수,
2007046302838,20070463028,100%흑마늘액골드,김정규 자연건강 영농조합법인,액상차,마늘,
2001044505530,20010445055,1000 아일랜드 드레싱,(주)오뚜기,소스,대두기름. 정제수. 스위트렐리쉬. 토마토케첩. 백설탕. 발효식초. 정제소금. 난황액. 잔탄검. 향신료056. 소스류. 향미유. 분말결정포도당. 글루코오스산화효소,
19720288002640,19720288002,1000 아일랜드 드레싱,주식회사 오뚜기,소스,이디티에이칼슘2나트륨. 시즈닝오일-4. 시즈닝오일-3. 우스터소스. 향신료056. 잔탄검. 정제염. 난황액. 양조식초. 백설탕. 스위트렐리쉬. 대두기름. 토마토케첩. 정제수,
19720288002681,19720288002,1000 아일랜드 드레싱(피자헛용),주식회사 오뚜기,소스,시즈닝오일-1. EDTA칼슘2나트륨. 정제수. 양파. 피망. 스위트렐리쉬. 백설탕. 정제염. 자몽종자추출물(DF-100). 대두기름. 토마토케첩. 난황액. 전지분유. 양조식초. 잔탄검. 식물성분해단백-1,
197202880022850,19720288002,1000 아일랜드드레싱(에버랜드),주식회사 오뚜기,소스,이.디.티.에이.칼슘이나트륨. 시즈닝오일-4. 시즈닝오일-3. 감칠맛베이스. 식물성분해단백. 잔탄검. 레몬농축액. 양파분말. 타바스코소스. 변성전분. 난황액. 발효식초. 토마토케첩. 백설탕. 액상과당. 스위트렐리쉬. 대두기름. 정제수. 정제염,
19720288002121,19720288002,1000 아일랜드드레싱-C,주식회사 오뚜기,소스,정제수. EDTA 칼슘 2 나트륨. 파슬리칩. 시즈닝오일-4. DL-알라닌. 타바스코소스. 시즈닝오일-3. 잔탄검. 우스터소스. 정제염. 양파. 토마토케첩. 난황액. 양조식초. 액상과당. 스위트렐리쉬. 대두기름,
197202880021171,19720288002,1000 아일랜드드레싱N,주식회사 오뚜기,소스,정제수. 이.디.티.에이.칼슘이나트륨. 파슬리칩. 시즈닝오일-4. DL-알라닌. 시즈닝오일-3. 타바스코소스. 잔탄검. 우스터소스. 유청분말. 정제염. 양파. 난황액. 양조식초. 액상과당. 원료케찹. 스위트렐리쉬. 대두기름,
201501885541,20150188554,1000년 참기름,복이와 식품유통,참기름,참깨,
200204610734963,20020461073,1000드레싱,(주)동원홈푸드,소스,시즈닝믹스. 잔탄검. 변성전분. 발효식초. 설탕. 토마토케첩. 오이피클. 콩기름(대두유). 마요네즈. 정제수. 난황액. 발효식초. 토마토페이스트. 양파,
20020496004151,20020496004,1000마력 리얼부스터,무주덕유산반딧골영농조합법인,액상차,프락토올리고당. 식물혼합농축액. 흑마늘농축액. 마카농축액. 비수리농축액. L-아르지닌. 마카추출분말. 천마추출액. 산화아연,
19720288002741,19720288002,1000아일랜드 드레싱 B,주식회사 오뚜기,소스,타바스코소스. 시즈닝오일-3. 잔탄검. 우스터소스. 정제염. 양파. 토마토페이스트. 대두기름. 스위트렐리쉬. 액상과당. 양조식초. 난황액. 시즈닝오일-4. DL-알라닌. 파슬리칩. 이디티에이칼슘2나트륨. 정제수,
19720347002249,19720347002,1000아일랜드드레싱,영미산업주식회사,소스,청피망. 정제소금. 변성전분. 설탕. 정제수. 식물성유지. 발효식초. 토마토페이스트. 기타과당. 절임식품. 소스. 양파. 전란액. 복합조미식품,
19960449002295,19960449002,1000아일랜드드레싱,롯데웰푸드주식회사천안공장,소스,콩기름(대두유). 토마토케첩. 오이피클. 발효식초. 전란액. 설탕. 기타과당. 정제수. 정제소금. 구연산. 구아검. 잔탄검. 계피가루. 아미노산미원. 향미유. 파프리카추출색소. 아디티에이칼슘이나트륨. 화이트페퍼올레오레진,
19800347002199,19800347002,1000아일랜드드레싱,대상(주)기흥공장,소스,프레시마요네즈. 오이피클. 아일랜드베이스. 토마토페이스트. 레몬농축액. 과당. 글루콘산. 이.디.티.에이.칼슘이나트륨,
20150445222314,20150445222,1000아일랜드드레싱(버거용),(주)신세계푸드 음성공장,소스,천연향신료. 천연향신료. 천연향신료. 잔탄검. 파프리카추출색소. 향신료조제품. 천연향신료. 젖산. 복합조미식품. 홍피망. L-글루탐산나트륨. 정제소금. 과.채가공품. 정제수. 발효식초. 설탕. 절임식품. 난황액. 콩기름(대두유),
197202880024355,19720288002,1000아일랜드드레싱(샐러드판다),주식회사 오뚜기,소스,식물성유지. 정제수. 스위트렐리쉬. 설탕. 발효식초. 토마토페이스트. 정제소금. 물엿. 난황액. 잔탄검. 천연향신료. 소스. 향미유. 향미유. 이.디.티.에이.칼슘이나트륨,
197202880024575,19720288002,1000아일랜드샐러드소스(SW),주식회사 오뚜기,소스,이.디.티.에이.칼슘이나트륨. 향미유. 파슬리칩. 천연향신료. L-글루탐산나트륨. 잔탄검. 양파분말. 난황액. 정제소금. 변성전분. 발효식초. 물엿. 토마토페이스트. 스위트렐리쉬. 기타과당. 설탕. 식물성유지. 정제수,
20060015020102,20060015020,1000억 막걸리,㈜국순당,탁주,null,
20060015020117,20060015020,1000억 막걸리 딸기(수출용),㈜국순당,기타 주류,식용색소적색제40호. 딸기향. 딸기농축액. 아스파탐,
20060015020104,20060015020,1000억 막걸리(수출용),㈜국순당,탁주,아스파탐,
2006001502097,20060015020,1000억 유산균 막걸리,㈜국순당,탁주,정제수. 멥쌀. 기타과당. 국. 효모. 젖산,
20060015020106,20060015020,1000억 프리 막걸리,㈜국순당,탁주,null,
200804151295,20080415129,1000일의 시간을 담은 흑도라지,농업회사법인 더불어세상 주식회사,기타가공품,한천. 벌꿀. 도라지. 도라지농축액,
1996052507849,19960525078,1000일의 염,청수식품(주),천일염,천일염,
20100154489113,20100154489,1001돈까스소스,주식회사세명에프엔에프,소스,정제수. 이소말토올리고당. 토마토케첩. 소스류. 콩기름(대두유). 백설탕. 변성전분. 과채가공품류. 소스류. 강력밀가루. 카라멜색소. 양파분말. 구연산. 잔탄검. 후추가루. 구연산삼나트륨. 파라옥시안식향산에틸,
2015020269156,20150202691,1002 모모라,티(TEA):달빛,커피,커피,
2015020269157,20150202691,1002 케바도,티(TEA):달빛,커피,볶은커피,
20120042578271,20120042578,1004닭발,건우,기타가공품,닭발농축액. 쇠무릅뿌리. 황금. 잇꽃씨앗. 두충. 참당귀뿌리. 삽주뿌리줄기. 보스웰리아추출물. 독활뿌리. 산사나무열매. 맥아. 건조차즈기잎. 찹쌀. 카라멜액,
200103723433427,20010372343,1004치킨 치킨양념,백호식품(주),소스,정제소금. 카복시메틸셀룰로스나트륨. 설탕. 물엿. 정제수. 기타과당. D-소비톨액. 토마토케첩. 혼합간장. 토마토페이스트. 양파. 마늘. 포도당. 발효식초. 전분가공품. 계피가루. 파프리카추출색소. 구아검. 후추가루. 향신료조제품,
202103762371,20210376237,100AGE 하루한즙 노니,Today Tamin 투데이 타민,액상차,정제수. 노니열매,
202103762373,20210376237,100AGE 하루한즙 사과,Today Tamin 투데이 타민,과.채주스,사과과육,
202103762374,20210376237,100AGE 하루한즙 청포도,Today Tamin 투데이 타민,과.채주스,청포도,
202103762372,20210376237,100AGE 하루한즙 포도,Today Tamin 투데이 타민,과.채주스,포도과육,
20020512133120,20020512133,100GIM,해송식품 주식회사 어업회사법인,조미김,재래김. 옥수수기름(옥배유). 참기름. 맛소금,
2014008084731,20140080847,100g 왕 찹쌀떡,떡마루식품,떡류,땅콩 또는 견과류가공품. 멥쌀. 땅콩. 정제수. 호두. 정제소금. 유화제. 밀가루. 옥수수찰전분. 찹쌀. 백설탕. 농산물조림,
2007009401075,20070094010,100g쑥찹쌀떡,헐레벌떡&황금들녘,떡류,찹쌀. 조림류. 백설탕. 땅콩분태. 냉동쑥. 전분. 땅콩 또는 견과류가공품. 호두분태. 멥쌀. 물엿. 기타가공품. 정제수. 정제소금. 밀가루. 식품첨가물혼합제제. 식품첨가물혼합제제,
2007009401076,20070094010,100g찹쌀떡,헐레벌떡&황금들녘,떡류,찹쌀. 조림류. 백설탕. 땅콩분태. 멥쌀. 호두분태. 땅콩 또는 견과류가공품. 전분. 물엿. 정제소금. 정제수. 밀가루. 식품첨가물혼합제제,
1986052001264,19860520012,100ml 벨랑슈 바나나컵,(주)라벨리,빙과,치자황색소. 합성향료. 정제수. 정제소금. 혼합제제. 바나나퓌레. 우유단백질. 식이섬유(고시형). 에리스리톨. 설탕. 기타가공품,
1986052001262,19860520012,100ml 벨랑슈 초코컵,(주)라벨리,빙과,합성향료. 정제수. 정제소금. 혼합제제. 코코아분말. 우유단백질. 식이섬유(고시형). 에리스리톨. 설탕. 기타가공품,
1986052001263,19860520012,100ml 벨랑슈 카라멜컵,(주)라벨리,빙과,기타가공품. 치자황색소. 카카오색소. 합성향료. 정제수. 정제소금. 혼합제제. 당류가공품. 우유단백질. 식이섬유(고시형). 에리스리톨. 설탕,
2013001905415,20130019054,100wine 오디,내변산,과실주,null,
2021037414234,20210374142,100‘s 주꾸미 볶음,주식회사 엠에프,즉석조리식품,소스. 주꾸미. 소스,
199503380157193,19950338015,100℃열탕반죽 미감,주식회사 에스피씨삼립,빵류,밀가루. 식품첨가물혼합제제. 백설탕. 마가린. 쌀가루. 유청분말. 효모. 정제소금. 포도당. 곡류가공품. 쇼트닝. 식품첨가물혼합제제. 기타가공품. 곡류가공품. 식품첨가물혼합제제. 복합조미식품. 누룽지향,
20180355577156,20180355577,100년 산삼 도라지,(주)정담푸드,액상차,산삼배양근. 도라지뿌리. 식품첨가물. 식품첨가물,
20130472025189,20130472025,100년 청양 볶은 맥문동,재단법인 청양군 지역활성화재단,침출차,맥문동뿌리,
20130472025191,20130472025,100년 청양 볶은 맥문동 분말,재단법인 청양군 지역활성화재단,고형차,맥문동뿌리,
20130472025190,20130472025,100년 청양 볶은 맥문동 차,재단법인 청양군 지역활성화재단,침출차,맥문동뿌리,
19970355322186,19970355322,100년가 공화춘 중화면,(주)황소식품,생면,밀가루. 전분가공품. 옥수수전분. 정제소금. 주정. 혼합제제. 프로필렌글리콜. 혼합제제,
19990364004177,19990364004,100년근 천종삼산 복합추출액,블루원,액상차,산삼배양근. 침향나무수지가침착된수간목. 가시오갈피뿌리. 참당귀뿌리. 황기. 복령균핵. 왕느릅나무껍질. 민들레. 천궁뿌리줄기. 칡뿌리. 두충. 감초. 지황포제가공한뿌리. 쇠무릅뿌리. 엉겅퀴,
1972044900251,19720449002,100년나무 국산밀 호두과자,주식회사대신제과,빵류,설탕. 밀가루. 계란. 흰강낭콩. 호두. 마가린. 포도당. 베이킹파우더. 우유. 정제염. 물엿. 주정. 정제수,
1972044900262,19720449002,100년나무 다목적 앙금,주식회사대신제과,조림류,팥. 설탕. 정제수. 정제소금. 강낭콩,
1972044900243,19720449002,100년나무 만쥬용 반죽,주식회사대신제과,기타가공품,만쥬프리믹스. 식용유. 계랸. 정제수. 정종,
1972044900261,19720449002,100년나무 백앙금 호두과자,주식회사대신제과,빵류,주정. 물엿. 정제수. 정제소금. 우유. 베이킹파우더. 포도당. 마가린. 호두. 흰강낭콩. 계란. 밀가루. 설탕,
1972044900241,19720449002,100년나무 순우리 호두과자용 반죽,주식회사대신제과,기타가공품,밀가루. 설탕. 정제수. 전란액. 마가린. 포도당. 베이킹파우더. 우유. 주정,
1972044900240,19720449002,100년나무 순우리호두과자,주식회사대신제과,빵류,팥. 설탕. 밀가루. 계란. 호두. 마가린. 베이킹파우더. 포도당. 정제소금. 정제수. 주정. 전지분유,
1972044900244,19720449002,100년나무 우리밀 백앙금 호두과자,주식회사대신제과,빵류,밀가루. 흰강낭콩. 정제수. 설탕. 전란액. 호두. 마가린. 포도당. 베이킹파우더. 우유. 물엿. 주정. 재제소금(재제조소금),
1972044900233,19720449002,100년나무 우리밀 호두과자,주식회사대신제과,빵류,설탕. 정제수. 밀가루. 팥. 적강낭콩. 전란액. 호두. 마가린. 포도당. 베이킹파우더. 우유. 물엿. 주정. 재제소금(재제조소금),
1972044900248,19720449002,100년나무 인삼호두과자용 반죽,주식회사대신제과,기타가공품,밀가루. 설탕. 계란. 마가린. 정제수. 인삼. 포도당. 베이킹파우더. 우유. 주정,
1972044900259,19720449002,100년나무 참마 백앙금,주식회사대신제과,조림류,흰강낭콩. 설탕. 물엿. 정제소금. 정제수. 잔탄검. 마분말,
1972044900260,19720449002,100년나무 참마적앙금,주식회사대신제과,조림류,팥. 강낭콩. 설탕. 잔탄검. 마분말. 물엿. 정제소금. 정제수,
1972044900257,19720449002,100년나무 커피가 들어간 호두과자,주식회사대신제과,빵류,흰강낭콩. 계란. 밀가루. 설탕. 호두. 마가린. 포도당. 베이킹파우더. 우유. 정제소금. 물엿. 주정. 정제수. 커피시럽,
1972044900250,19720449002,100년나무 한라봉 과자용 반죽,주식회사대신제과,빵류,밀가루. 설탕. 계란. 마가린. 포도당. 베이킹파우더. 살균우유. 주정. 한라봉. 정제수,
1972044900249,19720449002,100년나무 한라봉 호두과자,주식회사대신제과,빵류,설탕. 밀가루. 흰강낭콩. 계란. 호두. 마가린. 포도당. 베이킹파우더. 우유. 정제소금. 주정. 물엿. 한라봉. 정제수,
1972044900255,19720449002,100년나무 호두과자,주식회사대신제과,빵류,설탕. 정제수. 밀가루. 팥. 강낭콩. 전란액. 호두. 마가린. 포도당. 베이킹파우더. 우유. 물엿. 주정. 재제소금(재제조소금),
2012038362965,20120383629,100년나무 호두과자,주식회사 숲푸드,빵류,마가린. 호두. 붉은팥. 팥. 계란. 밀가루. 설탕. 물엿. 정제수. 정제소금. 우유. 베이킹파우더. 포도당,
2012038362964,20120383629,100년나무 호두과자(냉동 벌크),주식회사 숲푸드,빵류,물엿. 정제수. 정제소금. 우유. 베이킹파우더. 포도당. 마가린. 호두. 붉은팥. 팥. 계란. 밀가루. 설탕,
1972044900242,19720449002,100년나무순우리호두과자용앙금,주식회사대신제과,조림류,팥. 설탕. 물엿. 정제염. 정제수,
1972044900253,19720449002,100년나무호두과자에이,주식회사대신제과,빵류,베이킹파우더. 포도당. 마가린. 설탕. 밀가루. 계란. 팥. 적강낭콩. 호두. 우유. 정제소금. 정제수. 물엿. 주정,
2003062817829,20030628178,100년보다 깊은 제주콩 청국장찌개,제주물마루된장학교영농조합법인,즉석조리식품,청국장. 육수. 된장. 간장. 마늘. 고춧가루. 대파. 후추가루,
20180355577158,20180355577,100년산삼 약도라지청 쾌활고,(주)정담푸드,액상차,쌀조청. 액상차,
20020496004119,20020496004,100년산삼배양근겔,무주덕유산반딧골영농조합법인,액상차,홍삼농축액. 식물혼합농축액. 산삼배양근혼합추출물. 칡농축액. 대추농축액. 프락토올리고당. 잔탄검,
20020496004117,20020496004,100년산삼배양근효경환,무주덕유산반딧골영농조합법인,기타가공품,홍삼분말. 산삼배양근분말. 복령균핵분말. 감초분말. 작약분말. 건지황분말. 사양벌꿀,
19970499063163,19970499063,100년전통 문옥례 쌈장,농업회사법인 순창문옥례식품 주식회사,혼합장,된장. 증자대두. 고추장. 물엿. 대두볶음. 주정. 설탕. 마늘. 양파,
19970499063158,19970499063,100년전통 문옥례고추장,농업회사법인 순창문옥례식품 주식회사,고추장,고춧가루. 찹쌀. 엿기름. 정제소금. 메주분말. 재래간장. 정제수. 주정,
19970499063146,19970499063,100년전통문옥례된장,농업회사법인 순창문옥례식품 주식회사,한식된장,한식메주. 천일염. 정제수. 주정. 정제소금,
20200391559135,20200391559,100년프로젝트 검은콩 비오틴 맥주효모환,(주)성진바이오 제1공장,기타가공품,차즈기잎분말. 기타가공품. 녹차가루. 약모밀분말. 볶은검정콩. 비오틴. 건조효모,
20220520237138,20220520237,100담은 아누카사과추출 정,주식회사 신영허브,과.채가공품,과.채가공품,
1985031100110120,19850311001,100돈가스소스,태원식품산업(주),소스,과실주. 소스. 정제소금. 과.채가공품. 기타과당. 토마토케첩. 양파. 토마토페이스트. 과.채가공품. 소스. 당근. 소스. 설탕. 발효식초. 기타가공품. 과.채가공품. 소스. 애호박. 변성전분. 소스. 곡류가공품. 당시럽. 유청분말. 정제수. 파라옥시안식향산에틸. 천연향신료. 천연향신료. 건마늘분말. 카라멜색소. 콩기름(대두유). 소스,
1985031100110150,19850311001,100돈가스시즈닝,태원식품산업(주),복합조미식품,정제소금. 후추가루. 혼합제제,
20040275056996,20040275056,100만 보장 곡물발효효소,(주)바이오로제트,효소식품,과.채가공품. 혼합제제. 과.채가공품. 프로바이오틱스(고시형). 이산화규소. 당류가공품. 혼합제제. 효소식품. 프락토올리고당(고시형). D-소비톨. 치커리뿌리추출물분말. 곡류가공품. 효소식품. 효소식품. 포도당. 분리대두단백,
20020601260226,20020601260,100만 활성효소,아미코젠(주)문산제2공장,효소식품,식물성크림. 분리대두단백분말. 알파현미분말. 볶은검정콩. 누룽지분말. 귀리분말. 사과과즙분말. 난소화성말토덱스트린(고시형). 유산균혼합분말. 차전자피식이섬유(고시형). 귀리식이섬유(고시형). 효소처리스테비아. 효소식품. 스테아린산마그네슘. 곡물발효효소분말. 유산균혼합분말. 프락토올리고당. 파인애플과즙분말. 고구마엑기스분말. 기타가공품. 양배추추출액분말. 바나바잎 추출물(고시형). 시금치추출물분말. 혼합곡물. 효소식품. 이눌린/치커리추출물(고시형). 자일리톨,
20080377130355,20080377130,100맥주효모환,주식회사 경주생약식품사업부,기타가공품,효모식품,
202003914416,20200391441,100모둠한끼,아임퓨어,기타가공품,곡류가공품. 포도당. 유청. 탈지분유. 곡류가공품. 효소처리스테비아. 호두분말. 볶은아몬드. 과채가공품. 덱스트린. 곡류가공품. 비타민미네랄혼합분말. 유산균,
20130160566623,20130160566,100배로육수분말,(주)청우에프엔씨,복합조미식품,복합조미식품. 복합조미식품. 복합조미식품. 정제소금. 누룽지분말. L-글루탐산나트륨. 복합조미식품,
20180382003211,20180382003,100보리가루,화성로컬푸드가공생산자협동조합,곡류가공품,보리,
1982014402651,19820144026,100봉(튀긴어묵),(주)효성어묵,어묵,밀가루. 냉동연육. 어육살. 복합인산염. D-소르비톨. D-자일로오스. L-글루타민산나트륨제제. 식염1. 솔비산칼륨. 글루코노-δ-락톤. 효소처리스테비아. 야채. 식용유,
20110144370162,20110144370,100사각(냉동),삼진식품(주),어묵,사카린나트륨제제. 인산염혼합제제. 포도당. 글리신. 글루코노-δ-락톤. 소브산칼륨. 냉동연육. 밀가루. 냉동연육. 어육살. 정제소금. D-자일로오스. 콩기름(대두유). L-글루탐산나트륨제제,
201101443702,20110144370,100사각어묵,삼진식품(주),어묵,냉동연육. 밀가루. 냉동연육. 사카린나트륨제제. 인산염혼합제제. 포도당. 글리신. 글루코노-δ-락톤. 소브산칼륨. L-글루탐산나트륨제제. 콩기름(대두유). D-자일로오스. 정제소금. 어육살,
2020023443011,20200234430,100세 꿀흑마늘,태우식품,당절임,벌꿀. 흑마늘,
202204934194,20220493419,100세 백미삼.건미삼 유산균 발효액,100세 그린팜,인삼.홍삼음료,정제수. 유산균혼합분말. 설탕. 정제소금. 백삼(고시형),
201300201564,20130020156,100세 산삼배양근주 13%,삼주엘비,약주,효소. 정제수. 구연산. 산삼배양근. 소맥분. 미분. 누룩,
201300201563,20130020156,100세 산삼배양근주 16%,삼주엘비,약주,소맥분. 백미. 누룩. 산삼배양근. 구연산. 정제수,
201300201562,20130020156,100세 산삼배양근주 골드 20%,삼주엘비,약주,백미. 주정. 누룩. 산삼배양근. 구연산. 정제수,
200805180169,20080518016,100세 석류,고흥석류친환경 영농조합법인,액상차,석류숙성액. 정제수,
2019045600322,20190456003,100세 양배추환眞,농업회사법인주식회사에프앤비바이오,기타가공품,대보농축액. 지황농축액. 무농축액. 글리세린. 적양배추농축액. 볶음대두분말. 사양벌꿀. 식물혼합분말,
202002344302,20200234430,100세 양파즙,태우식품,액상차,양파,
20110106000174,20110106000,100세 장수 유기농 떡국떡,농업회사법인 주식회사 떡찌니,떡류,쌀. 천일염. 주정,
20110106000175,20110106000,100세 장수 유기농 현미 떡국떡,농업회사법인 주식회사 떡찌니,떡류,현미. 천일염. 주정,
202204934191,20220493419,100세 진생베리 홍삼액,100세 그린팜,인삼.홍삼음료,홍삼농축액. 인삼열매농축액. 정제수,
20190456003126,20190456003,100세 해마 쉿! feel good,농업회사법인주식회사에프앤비바이오,추출가공식품,식물혼합추출액. 대보농축액. 덱스트린. 이소말토올리고당. 사양벌꿀. 홍삼청. 석류농축액. 홍삼농축액. 펙틴. 세븐베리농축액. 기타가공품. 프로폴리스. 서양고추나물추출분말. 타우린. L-아르지닌. 대두추출물분말. 회화나무열매추출분말. 비타민 C,
20190456003131,20190456003,100세 해마 쉿! top secret,농업회사법인주식회사에프앤비바이오,기타가공품,식물혼합분말. 프로폴리스. 옥타코사놀함유 유지(고시형). 오미자농축액. 타우린. 다미아나잎추출분말. 남가새추출분말. L-아르지닌. 글루콘산아연. 마카추출분말. 비타민 C. 대보농축액. 미르틸루스산앵도열매추출물분말. 기타가공품. 홍삼농축액. 글리세린. 사양벌꿀,
202204934192,20220493419,100세 현미스넥,100세 그린팜,과자,현미. 효소처리스테비아. 정제소금,
2020023443010,20200234430,100세 흑마늘고,태우식품,액상차,정제수. 흑마늘,
202002344304,20200234430,100세 흑마늘농축진액,태우식품,액상차,흑마늘. 정제수,
202002344303,20200234430,100세 흑마늘양파진액,태우식품,액상차,흑마늘. 양파,
2015037512951,20150375129,100세모링가,(주)헬스앤라이프,과.채주스,드럼스틱추출분말. 과채가공품. 녹차농축. 정제수,
202002344305,20200234430,100세발효깐흑마늘,태우식품,기타가공품,마늘,
